avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,log_medincome,avg_cases_per_100,avg_deaths_per_100,case_fatality_rate,income_group,public_only_reliance,private_only_reliance,state,case_fatality_groups_three,case_fatality_groups_five,medincome_related_avg,residuals
2249.0,860,175.4,461.7,49659,491863,14.7,1099.899769,"(48021.6, 51046.4]",37.7,36.5,38.7,"Greenville County, South Carolina",50.5,15.0,29.9,12.3,26.3,20.7,58.6,7.6,66.7,51.36086689642917,48.1,29.3,16.5,76.24483316,18.27973291,2.137067991,1.225934559,50.47870034,5.183355631,10.812934921928274,0.4572411423506139,0.17484543460272475,0.38239217429968875,Middle,Middle,Middle,South Carolina,Middle,Low Middle,0.21795896628987177,0.0034012922907024623
92.0,45,183.2,389.4,48140,17460,16.2,0.0,"(48021.6, 51046.4]",42.6,39.9,44.3,"Burleson County, Texas",54.9,19.1,34.0,5.3,36.4,10.0,53.7,7.5,61.2,44.0,39.4,34.8,15.8,78.71971318,12.25351298,0.399005378,6.083386341,54.53835338,3.641536273,10.781868711337063,0.5269186712485682,0.25773195876288657,0.4891304347826087,Middle,Low,Low,Texas,High,High,-0.10341133566462485,0.08756905603603637
250.0,101,160.0,419.3,53203,45463,14.0,0.0,"(51046.4, 54545.6]",44.1,42.6,45.2,"Burnet County, Texas",55.9,23.2,39.8,3.9,31.9,15.6,52.4,5.1,61.3,44.2,36.5,37.5,19.2,93.19952881,2.34913012,0.310347952,2.374048568,55.08264463,4.124513619,10.881870064717267,0.5498977190242614,0.22215867848580165,0.404,High,Middle,Middle,Texas,Middle,Middle,0.11154485789025353,0.002848993921383769
161.0,63,159.3,412.1,47227,40522,16.0,0.0,"(45201, 48021.6]",35.6,33.6,37.4,"Caldwell County, Texas",45.8,20.8,51.2,3.3,36.0,11.1,53.5,5.2,53.5,49.618361363410656,37.1,32.2,19.0,73.70574631,7.078049152,0.203319186,15.79281775,50.6545659,4.685714286,10.762721041922928,0.39731503874438573,0.15547110211736836,0.391304347826087,Middle,Middle,Middle,Texas,Middle,Middle,-0.5029304711429383,-0.041855726353105804
107.0,47,182.1,435.6,46705,21895,17.3,0.0,"(45201, 48021.6]",38.1,37.7,38.7,"Calhoun County, Texas",54.3,22.9,36.8,3.7,31.8,10.7,56.5,7.2,61.2,48.1,44.4,31.9,18.6,87.63038863,2.880088618,3.540108926,1.075417705,52.47685764,7.088398929,10.751606504306949,0.4886960493263302,0.21466088147978993,0.4392523364485981,Middle,Middle,Middle,Texas,High,Middle High,-0.16300508748994133,0.037690957702025796
76.0,42,215.5,403.3,40796,13557,16.3,0.0,"(40362.7, 42724.4]",43.5,42.1,44.7,"Callahan County, Texas",52.2,18.1,48.8,3.8,38.7,10.8,47.5,5.4,56.1,31.6,24.5,33.4,16.9,94.28022465,1.699674845,0.679869938,1.160212829,50.46463114,6.774774775,10.616339316370409,0.5605960020653538,0.3098030537729586,0.5526315789473685,Low,Middle,Low,Texas,High,High,-0.6479019967437029,0.13014119413503455
1348.0,490,131.2,368.1,32215,422156,34.5,9.475170316,"[22640, 34218.1]",31.2,29.2,33.0,"Cameron County, Texas",48.9,22.9,33.7,2.9,24.0,11.8,49.5,10.0,34.8,28.6,24.6,38.8,28.9,92.09301658,0.570885782,0.65175728,5.414083604,52.47363684,6.202803162,10.380187461572742,0.3193132396554828,0.1160708363732838,0.36350148367952523,Low,High,Low,Texas,Low,Low Middle,-2.0045396801747226,-0.14639827940746003
71.0,29,182.2,466.0,37801,12682,23.9,0.0,"(37413.8, 40362.7]",37.8,36.4,39.4,"Camp County, Texas",50.3,27.0,33.2,1.1,36.5,9.9,52.5,8.5,51.7,40.4,35.6,35.8,23.3,72.00383509,17.43368488,0.343560243,7.638223074,51.29767547,9.097345133,10.540090836284206,0.5598486043210851,0.22867055669452768,0.4084507042253521,Low,High,Low,Texas,Middle,Middle,-0.9789111020694591,-0.03209607797705061
25.0,11,136.9,305.1,58425,5969,8.6,0.0,"(54545.6, 61494.5]",40.7,40.4,41.1,"Carson County, Texas",58.0,26.7,24.7,5.4,28.4,15.4,61.5,1.7,74.1,61.1,55.0,23.4,9.4,95.56690837,1.071193144,0.346077785,0.428477258,58.61317052,6.235912847,10.97549915940706,0.4188306248952923,0.1842854749539286,0.44,High,Low,High,Texas,High,Middle High,0.9295149075557732,0.09137669541976579
164.0,80,179.0,374.4,39256,30313,19.1,0.0,"(37413.8, 40362.7]",43.3,41.5,45.0,"Cass County, Texas",50.7,13.7,43.0,3.5,44.0,9.7,49.3,9.2,54.8,39.5,34.6,39.7,21.5,79.06554999,17.27446584,0.422052229,1.381561593,50.08125909,3.991528185,10.57785957776974,0.5410220037607627,0.2639131725662257,0.4878048780487805,Low,Middle,Low,Texas,High,High,-0.772906189905197,0.05997964855301713
33.0,14,163.3,376.9,42966,7656,19.4,0.0,"(42724.4, 45201]",34.6,34.4,34.7,"Castro County, Texas",52.5,27.3,38.2,2.3,33.1,9.4,57.2,4.7,42.0,30.4,22.8,35.4,23.0,88.36185204,0.566180171,0.390035229,5.485656769,59.29628149,7.665301346,10.668164384234995,0.43103448275862066,0.18286311389759666,0.42424242424242425,Middle,High,Low,Texas,Middle,Middle High,-1.2199414721116737,-0.056110506751721134
145.0,55,183.0,445.8,77281,38863,10.7,0.0,"(61494.5, 125635]",36.2,36.3,36.1,"Chambers County, Texas",62.0,23.2,44.1,0.9,31.8,13.4,53.9,7.8,63.5,53.7,50.3,26.5,16.6,84.0702263,7.938041932,1.304662962,3.846876594,63.99600553,5.775206257,11.255203408761272,0.37310552453490464,0.1415227851684121,0.3793103448275862,High,Middle,High,Texas,Middle,Low Middle,1.2147892803033469,-0.012812462555995607
270.0,105,174.1,454.8,38465,51542,20.1,0.0,"(37413.8, 40362.7]",37.6,36.5,39.2,"Cherokee County, Texas",50.2,23.4,32.7,2.6,33.4,12.1,50.2,6.4,53.2,39.4,33.9,38.1,22.5,80.39947622,14.57775519,0.480778627,1.670998886,51.83033448,5.031504818,10.557504015893034,0.5238446315626091,0.20371735671879243,0.3888888888888889,Low,High,Low,Texas,Middle,Low Middle,-0.8808937953746062,-0.04550230329417221
34.0,15,192.3,441.6,39025,7088,22.0,0.0,"(37413.8, 40362.7]",34.6,31.6,37.3,"Childress County, Texas",49.2,35.1,35.3,5.6,40.1,11.6,45.0,5.2,64.6,45.5,41.1,38.2,18.6,80.76214761,9.633092506,1.884119564,3.244085565,53.82685069,12.14642263,10.571957745383633,0.47968397291196385,0.2116252821670429,0.4411764705882353,Low,Middle,Middle,Texas,High,Middle High,-0.32227683466034507,0.05356776255217066
61.0,25,167.3,421.4,50993,10360,13.5,0.0,"(48021.6, 51046.4]",45.7,43.8,46.7,"Clay County, Texas",59.7,20.9,33.2,5.3,39.5,11.0,54.0,6.8,65.3,45.1,38.2,35.1,16.3,94.81820784,0.715717149,0.391258708,1.20240481,57.76652195,4.377431907,10.839443647384186,0.5888030888030888,0.2413127413127413,0.4098360655737705,High,Low,Middle,Texas,Middle,Middle,0.20761224385052798,0.02509996621339866
15.0,7,187.5,437.3,39870,2953,20.7,0.0,"(37413.8, 40362.7]",34.9,34.6,35.4,"Cochran County, Texas",52.0,41.7,26.6,0.0,29.7,7.4,52.8,8.5,43.6,31.8,25.4,35.3,21.6,85.73337788,3.942532576,0.033411293,6.014032743,52.91262136,7.357357357,10.5933794403754,0.5079580088046055,0.23704707077548257,0.4666666666666667,Low,High,Low,Texas,High,High,-1.273376105907076,-0.007120301640180959
25.0,9,151.8,448.8,41593,3238,14.9,0.0,"(40362.7, 42724.4]",49.3,46.3,52.9,"Coke County, Texas",64.7,16.5,24.7,25.9,33.5,14.3,56.5,3.1,69.3,46.6,42.1,33.3,10.6,94.22483014,0.772081532,0.123533045,3.675108091,53.65396627,0.0,10.63568716285973,0.7720815318097591,0.2779493514515133,0.36,Middle,Low,Middle,Texas,Low,Low Middle,0.005087939480471093,-0.008321192642127495
53.0,26,182.5,394.5,37497,8338,22.6,0.0,"(37413.8, 40362.7]",47.1,47.0,47.3,"Coleman County, Texas",61.5,33.6,37.9,2.1,41.1,9.2,46.7,8.2,46.8,28.9,25.0,44.3,22.8,93.40440487,2.366447985,0.820056232,1.546391753,57.94419971,3.569230769,10.532016208758332,0.6356440393379706,0.31182537778843844,0.49056603773584906,Low,High,Low,Texas,High,High,-1.221647089023398,0.029910994803596935
16.0,8,187.2,389.8,38655,3044,19.3,0.0,"(37413.8, 40362.7]",37.0,36.1,39.4,"Collingsworth County, Texas",58.6,51.4,15.1,22.2,32.7,10.9,58.3,5.2,50.6,42.6679765547197,30.7,37.1,21.6,83.78024853,3.466317855,0.196206671,9.123610203,58.61136159,4.744525547,10.562431411754575,0.5256241787122208,0.2628120893561104,0.5,Low,High,Low,Texas,High,High,-0.9951031792803227,0.05493911845008004
117.0,54,177.4,393.8,46484,20870,16.0,0.0,"(45201, 48021.6]",43.6,42.6,45.1,"Colorado County, Texas",54.6,23.1,35.6,11.9,38.8,14.0,54.5,4.2,64.0,49.068076302071745,42.6,31.7,16.5,80.06937419,13.63877246,0.183070771,5.333140627,56.86300118,6.179775281,10.746863446342765,0.5606133205558217,0.2587446094873024,0.46153846153846156,Middle,Middle,Middle,Texas,High,High,-0.04069079890634193,0.0714675174946603
561.0,221,158.3,410.9,64533,129048,9.2,61.99243692,"(61494.5, 125635]",42.4,41.2,43.5,"Comal County, Texas",59.4,13.7,41.3,8.5,25.5,22.9,56.9,4.9,70.6,54.4,43.7,28.0,12.5,90.98819714,1.968536846,0.862645446,3.178079444,61.43432459,6.213794701,11.074931999853908,0.43472196392040174,0.1712541069989461,0.3939393939393939,High,Low,High,Texas,Middle,Middle,1.0188073166571374,0.03095304598069587
86.0,42,197.7,432.1,38280,13430,19.7,0.0,"(37413.8, 40362.7]",43.6,44.3,43.3,"Comanche County, Texas",55.8,24.3,41.6,3.2,37.0,11.5,49.7,4.5,52.0,33.2,26.5,36.1,17.9,95.97739118,0.418410042,0.330323717,1.614915951,54.30748193,9.379671151,10.55268284556689,0.6403574087862993,0.3127326880119136,0.4883720930232558,Low,Middle,Low,Texas,High,High,-0.944930388547963,0.04905642882472139
15.0,7,156.8,330.7,40837,4081,26.5,0.0,"(40362.7, 42724.4]",40.8,39.3,47.0,"Concho County, Texas",50.7,33.0,46.7,5.8,30.1,8.2,27.8,2.8,58.6,41.0,37.4,43.9,24.3,93.53891336,0.513950073,0.783162017,4.478707783,61.13161132,11.55660377,10.617343812185764,0.3675569713305562,0.17152658662092624,0.4666666666666667,Low,High,Low,Texas,High,High,-0.5287956202164015,0.05443559855323549
203.0,84,169.2,428.1,57378,39229,15.3,0.0,"(54545.6, 61494.5]",39.6,39.0,40.4,"Cooke County, Texas",54.9,19.8,37.1,4.8,32.1,14.7,58.8,7.0,65.2,49.8,43.7,32.1,16.8,92.24736204,2.425118031,0.73785506,0.918448956,55.58980682,7.427277062,10.957416233577598,0.5174743174692192,0.21412730378036654,0.41379310344827586,High,Middle,Middle,Texas,Middle,Middle,0.46807714499685027,0.028646631419947943
239.0,91,184.5,446.1,47018,75503,14.8,0.0,"(45201, 48021.6]",30.6,29.1,32.3,"Coryell County, Texas",50.4,11.5,45.6,2.6,30.3,10.5,39.0,9.5,77.7,52.0,27.4,26.9,10.6,71.52033417,15.15211223,2.004518705,2.614018495,57.96875716,6.044769217,10.758285786097968,0.316543713494828,0.12052501225116882,0.3807531380753138,Middle,Low,Middle,Texas,Middle,Low Middle,0.6248578164595116,0.04690324954149955
9.0,5,192.3,342.6,32722,1426,20.9,0.0,"[22640, 34218.1]",50.1,40.8,54.4,"Cottle County, Texas",64.5,15.0,20.0,0.0,30.9,11.6,52.9,7.5,44.9,36.88568926560197,21.4,47.7,26.4,83.24503311,10.46357616,0.0,3.509933775,56.22047244,8.620689655,10.395802913543022,0.6311360448807855,0.3506311360448808,0.5555555555555556,Low,High,Low,Texas,High,High,-1.5091736659569754,0.08710343193213738
16.0,6,150.1,367.0,61098,5048,9.5,0.0,"(54545.6, 61494.5]",33.5,33.1,34.2,"Crane County, Texas",55.4,33.6,35.7,0.0,30.4,9.4,57.5,5.2,64.5,54.9,51.8,23.0,14.8,56.15221987,3.488372093,0.0,37.61099366,55.70687419,11.89138577,11.02023441139972,0.31695721077654515,0.11885895404120445,0.375,High,Low,High,Texas,Low,Low Middle,0.5896910481135486,-0.013019080704020691
15.0,7,165.6,360.8,49614,3710,13.7,0.0,"(48021.6, 51046.4]",40.5,35.9,43.3,"Crockett County, Texas",64.0,26.5,46.4,3.6,27.2,8.9,62.3,1.8,63.1,54.5,50.6,22.2,15.3,56.58286023,0.270343336,0.0,41.93025142,64.06140963,5.249679898,10.812028330950222,0.40431266846361186,0.18867924528301888,0.4666666666666667,Middle,Low,High,Texas,High,High,0.04702884769726672,0.07290236861126043
26.0,14,174.1,334.7,36627,5977,24.1,0.0,"(34218.1, 37413.8]",38.2,37.4,38.6,"Crosby County, Texas",53.8,26.7,41.0,0.0,30.7,9.2,54.7,10.0,43.8,33.6,28.0,40.3,28.3,89.99500583,3.878808057,0.0,3.712335608,52.67245318,4.238618524,10.508540952336965,0.43500083654007027,0.23423121967542246,0.5384615384615384,Low,High,Low,Texas,High,High,-1.398661536325302,0.065495315490603
29.0,9,177.9,537.2,43523,7121,12.4,0.0,"(42724.4, 45201]",30.7,29.1,31.3,"Dallam County, Texas",46.4,14.7,61.8,5.5,33.3,9.0,66.6,5.6,52.4,43.7,36.6,30.0,21.8,88.97918449,1.25463359,0.969489592,4.348445965,49.51241135,9.422492401,10.681044812977527,0.40724617329026824,0.12638674343491083,0.3103448275862069,Middle,High,Low,Texas,Low,Low,-0.7084105767996502,-0.1273293459405031
64.0,25,165.4,437.5,41876,13520,20.2,0.0,"(40362.7, 42724.4]",33.4,30.7,37.3,"Dawson County, Texas",46.8,38.5,38.2,0.5,37.4,8.2,45.3,9.5,54.9,41.9,36.0,33.2,18.4,77.52178408,5.789395953,0.804903264,11.63048294,53.21361059,8.016032064,10.642468149439246,0.4733727810650888,0.1849112426035503,0.390625,Middle,Middle,Low,Texas,Middle,Middle,-0.6594047250675643,-0.03678985682780722
73.0,33,180.8,402.0,41499,18952,19.2,0.0,"(40362.7, 42724.4]",31.5,30.5,32.6,"Deaf Smith County, Texas",53.9,17.8,33.5,4.0,30.8,10.8,61.4,5.4,52.5,45.13155913267832,37.0,33.2,23.1,87.87217459,1.002857885,0.306573136,6.474408937,53.84242816,9.004952724,10.633424609542924,0.38518362178134236,0.17412410299704517,0.4520547945205479,Middle,High,Middle,Texas,High,Middle High,-0.7877686126426934,0.014790993661794039
29.0,15,184.1,382.0,38304,5217,20.0,0.0,"(37413.8, 40362.7]",43.5,41.4,45.0,"Delta County, Texas",58.1,26.1,34.5,1.0,33.6,14.4,43.9,13.6,55.7,40.9,36.6,39.9,21.1,84.89373923,8.69232242,0.7466973,1.244495501,59.23236515,11.27029608,10.553309608357699,0.5558750239601303,0.28752156411730884,0.5172413793103449,Low,Middle,Low,Texas,High,High,-0.7701762257244575,0.09310950382618649
118.0,49,167.1,429.0,45717,20797,18.0,0.0,"(45201, 48021.6]",42.2,41.0,45.4,"DeWitt County, Texas",50.1,17.3,53.8,5.1,37.5,10.7,48.1,6.8,61.3,48.49071172930849,36.5,35.0,18.8,70.69620253,10.03894839,0.087633885,16.68451801,51.56493415,4.149048626,10.73022549895797,0.5673895273356734,0.23561090541905083,0.4152542372881356,Middle,Middle,Middle,Texas,Middle,Middle,-0.19933934152739047,0.01410323120951934
10.0,5,151.4,300.1,35924,2206,22.1,0.0,"(34218.1, 37413.8]",43.1,41.1,48.7,"Dickens County, Texas",52.5,39.0,13.2,2.5,28.3,11.4,39.9,13.6,58.4,40.12536650242038,33.5,38.0,17.3,88.33844805,6.093818501,0.043840421,3.156510303,51.70842825,6.788511749,10.48916087479084,0.45330915684496825,0.22665457842248413,0.5,Low,Middle,Low,Texas,High,High,-0.7422186496499396,0.08694818655065661
37.0,18,148.0,328.3,36856,10980,25.0,0.0,"(34218.1, 37413.8]",34.6,35.1,34.4,"Dimmit County, Texas",36.6,25.5,40.9,0.0,29.8,7.2,54.5,10.3,38.9,33.5,31.0,40.3,30.4,95.31922861,0.458715596,0.215315484,3.819509455,37.16367713,2.542372881,10.514773706615753,0.33697632058287796,0.16393442622950818,0.4864864864864865,Low,High,Low,Texas,High,High,-1.6192627011726946,-0.006587997214298258
22.0,12,202.7,386.3,37263,3499,19.4,0.0,"(34218.1, 37413.8]",42.9,39.3,46.7,"Donley County, Texas",46.3,7.2,26.6,0.2,33.5,9.6,47.6,3.9,58.1,43.2,36.7,39.2,21.7,92.33556299,5.657748049,0.418060201,0.08361204,48.74141876,0.284090909,10.525756156212303,0.6287510717347814,0.3429551300371535,0.5454545454545454,Low,High,Low,Texas,High,High,-0.7007001012770627,0.1311716140013337
45.0,23,166.7,323.8,35069,11388,26.0,0.0,"(34218.1, 37413.8]",37.3,35.3,39.1,"Duval County, Texas",43.1,28.5,39.4,0.0,33.3,5.7,54.5,10.9,43.6,39.289471044096956,25.9,39.8,22.1,85.71305174,0.85514382,0.371426103,12.27433705,45.51689103,7.84067086,10.465072828327909,0.39515279241306644,0.2019669827889006,0.5111111111111111,Low,High,Low,Texas,High,High,-1.4727556198536575,0.03732414280426344
112.0,54,196.8,428.7,36591,18171,19.9,0.0,"(34218.1, 37413.8]",42.9,40.5,45.4,"Eastland County, Texas",44.3,7.7,39.7,3.0,35.9,10.5,46.2,4.4,46.0,25.8,20.2,46.4,28.3,92.90157137,2.837189,0.360104758,2.018769096,45.43318649,4.01891253,10.507557587511348,0.6163667382092345,0.2971768202080238,0.48214285714285715,Low,High,Low,Texas,High,High,-1.2968413170590252,0.018204832866956122
538.0,230,190.1,436.4,55555,159436,12.8,62.72109185,"(54545.6, 61494.5]",30.7,29.8,31.8,"Ector County, Texas",49.1,20.9,37.2,5.5,28.7,10.6,64.1,5.2,57.7,55.254181918521226,44.6,25.3,15.8,85.33468845,4.247210094,0.837139017,6.015766564,48.81261304,10.58379177,10.92512880001811,0.33743947414636594,0.14425851125216388,0.4275092936802974,High,Low,High,Texas,Middle,Middle High,0.040159145656731454,0.011584871555261222
8.0,4,122.6,261.0,35554,1894,22.5,0.0,"(34218.1, 37413.8]",49.5,50.7,49.1,"Edwards County, Texas",51.1,32.0,46.7,0.0,28.8,20.8,56.4,4.9,57.8,39.9,37.9,42.7,15.6,97.58656873,0.157397692,0.0,2.203567681,53.54752343,1.58013544,10.47880794648263,0.42238648363252373,0.21119324181626187,0.5,Low,Low,Low,Texas,High,High,-0.7857611735059735,0.08448595054291991
605.0,236,175.4,436.2,61157,163632,11.0,0.0,"(54545.6, 61494.5]",35.7,34.5,36.5,"Ellis County, Texas",57.6,16.6,34.4,4.9,29.7,14.9,62.7,6.5,65.6,55.2,48.2,24.9,14.4,81.29735512,9.243718881,0.609329038,4.975868787,62.54724327,5.889593045,11.02119960717217,0.3697320817444021,0.1442260682507089,0.39008264462809916,High,Low,High,Texas,Middle,Middle,0.6437988712592647,0.006577663271595646
2708.0,1015,142.9,380.9,40081,835593,23.4,51.46045982,"(37413.8, 40362.7]",31.6,29.7,33.4,"El Paso County, Texas",47.0,14.7,30.4,5.5,24.5,14.7,52.9,8.4,47.3,39.1,29.3,33.8,23.3,82.82266167,3.532809125,1.098791354,9.60371558,50.15446127,5.625701056,10.598657685547298,0.32408122136015977,0.12147062026608647,0.37481536189069425,Low,High,Low,Texas,Low,Low Middle,-1.0908560674101673,-0.08378781770177735
149.0,57,144.8,388.1,41914,41122,21.8,0.0,"(40362.7, 42724.4]",30.3,29.5,31.1,"Erath County, Texas",46.6,7.7,22.4,7.0,27.1,18.5,59.3,4.1,60.4,49.7,39.8,27.3,15.6,90.86640525,1.461075451,0.676840081,4.398211744,48.38731814,5.054084297,10.643375178979888,0.36233646223432714,0.1386119352171587,0.3825503355704698,Middle,Low,Middle,Texas,Middle,Low Middle,-0.3995384972965477,-0.022294024519751432
83.0,34,151.9,374.9,35491,17142,23.7,0.0,"(34218.1, 37413.8]",39.8,39.6,39.9,"Falls County, Texas",42.0,32.7,32.1,1.0,37.7,8.8,42.8,7.2,55.5,39.3,34.9,38.9,19.5,70.60884549,24.7731189,0.241240666,2.349224584,45.84717608,3.950011158,10.477034422194833,0.48419087621047724,0.19834325049585813,0.40963855421686746,Low,Middle,Low,Texas,Middle,Middle,-0.8963888866331422,-0.015314066603203114
182.0,81,179.1,410.4,43211,33693,17.1,1751.105571,"(42724.4, 45201]",41.3,39.2,43.5,"Fannin County, Texas",52.0,25.1,33.3,2.6,35.2,10.0,48.4,6.7,59.5,46.53440061377262,37.8,36.3,19.1,87.70890127,6.803366125,0.551143771,1.825293351,53.81660264,4.543403039,10.673850371449209,0.5401715489864363,0.24040601905440298,0.44505494505494503,Middle,Middle,Middle,Texas,High,Middle High,-0.3879410437910611,0.03651723095311882
144.0,64,158.1,386.3,49830,25110,10.9,0.0,"(48021.6, 51046.4]",47.6,45.9,48.9,"Fayette County, Texas",55.7,16.5,48.2,3.0,36.9,11.5,54.5,1.8,66.5,49.8,43.9,32.8,14.9,90.03581633,7.231679343,0.112680591,1.93166727,56.87382298,5.062486761,10.81637249127545,0.5734767025089605,0.25487853444842695,0.4444444444444444,Middle,Low,Middle,Texas,High,Middle High,0.21566808618031202,0.06463281709954588
25.0,10,163.3,418.6,44519,3827,15.4,0.0,"(42724.4, 45201]",41.9,42.8,40.6,"Fisher County, Texas",54.4,10.1,45.1,5.8,33.4,11.7,56.3,7.2,61.9,40.4,33.0,35.2,14.1,89.47641265,3.525142561,0.466562986,4.561949196,50.26994601,5.80474934,10.703671343322297,0.6532532009406846,0.2613012803762738,0.4,Middle,Low,Low,Texas,Middle,Middle,-0.22091389283658036,0.001311229929120472
30.0,15,173.5,376.7,36898,5901,23.7,0.0,"(34218.1, 37413.8]",37.3,37.5,37.1,"Floyd County, Texas",57.0,13.9,33.2,7.4,29.1,12.9,56.1,8.0,49.7,35.0,28.1,41.4,25.2,91.58303658,2.929750728,0.080932341,2.379410813,53.87484459,4.490106545,10.51591262801771,0.5083884087442806,0.2541942043721403,0.5,Low,High,Low,Texas,High,High,-1.1103345188581228,0.05124576443847506
1931.0,592,133.4,399.0,88516,716087,8.8,34.91195902,"(61494.5, 125635]",35.5,34.6,36.3,"Fort Bend County, Texas",58.7,15.2,28.8,8.8,17.5,28.0,63.7,5.1,74.0,66.2,60.0,17.3,9.8,52.50671775,20.84468147,18.38740694,5.415664764,65.81954333,5.338507619,11.390938605615757,0.26965997148391185,0.08267151896347791,0.306576903158985,High,Low,High,Texas,Low,Low,2.1744602831069404,-0.042456774089205285
59.0,24,156.3,413.3,42099,10651,16.4,0.0,"(40362.7, 42724.4]",43.5,42.6,44.9,"Franklin County, Texas",57.7,7.4,51.5,3.1,33.5,11.0,52.0,6.6,52.1,36.1,31.9,43.3,26.9,89.24426833,5.057080857,0.037739409,2.377582791,52.2423104,4.741980474,10.647779266419246,0.5539385973148061,0.22533095483992113,0.4067796610169492,Middle,High,Low,Texas,Middle,Middle,-0.7816359561573306,-0.032125630513629155
103.0,46,180.2,410.4,46526,19691,16.7,0.0,"(45201, 48021.6]",41.4,40.5,42.7,"Freestone County, Texas",52.7,22.5,32.7,10.3,33.9,8.7,50.6,4.9,61.5,49.09941637888568,40.7,33.4,15.2,79.79679363,16.20545287,0.275707138,1.322373124,52.28193357,2.553975777,10.74776657509999,0.523081610888223,0.23360926311512875,0.44660194174757284,Middle,Low,Middle,Texas,High,Middle High,-0.1563502894395658,0.046271681004868837
55.0,25,155.7,344.1,34206,18793,26.0,0.0,"[22640, 34218.1]",31.5,30.2,35.1,"Frio County, Texas",41.1,35.3,38.5,0.9,33.8,7.0,46.4,5.2,47.2,28.9,23.7,38.3,24.9,73.27168648,4.183179216,0.445838838,21.2681638,51.79390905,8.13579163,10.440156346259636,0.2926621614430905,0.1330282552014048,0.45454545454545453,Low,High,Low,Texas,High,Middle High,-1.3395336034613226,-0.0044680977149731405
47.0,23,164.8,331.1,50709,20051,14.0,0.0,"(48021.6, 51046.4]",28.9,28.6,29.4,"Gaines County, Texas",60.6,21.2,57.6,2.9,27.9,8.5,60.9,4.0,45.4,38.5,33.6,26.1,18.6,91.430535,1.844998943,0.502220343,4.329668006,64.82635797,6.114037096,10.833858688618287,0.234402274200788,0.114707495885492,0.48936170212765956,High,Middle,Low,Texas,High,High,-0.738715355587404,0.02296144184402188
1336.0,569,191.2,443.8,58333,322225,14.3,37.24105827,"(54545.6, 61494.5]",37.5,36.3,38.7,"Galveston County, Texas",50.9,15.9,29.5,9.1,24.5,19.1,59.8,7.5,68.1,56.1,49.9,25.6,13.9,77.9217492,13.31016378,3.309936624,2.420147779,51.0731913,5.330646143,10.9739232499355,0.4146171153696951,0.1765846846147878,0.4258982035928144,High,Low,High,Texas,Middle,Middle High,0.6439253878705161,0.0526525389352136
